correlation_measure,subgrouping,file_name,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,weight_type,mean_estimate,mean_se,coverage_true,coverage_obs,n_reps,corr_setting,eta_setting,scenario_label,bias_true,abs_bias_true,bias_obs,abs_bias_obs,coverage_true_dist,coverage_obs_dist,Y_subgrouping,X_subgrouping,est_cov
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,0,0,2.490410009296811e-4,MOPW,-1.9053292007451672e-4,0.04628135359548142,0.9436,0.9436,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",-1.9053292007451672e-4,1.9053292007451672e-4,-4.3957392100419783e-4,4.3957392100419783e-4,0.006399999999999961,0.006399999999999961,Severity,Severity,"-0.000 (0.944, 0.944)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,4,0,0.043377813680064346,no_weight,0.043377813680064346,0.04552790078224201,0.836,0.9426,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.043377813680064346,0.043377813680064346,0,0,0.11399999999999999,0.007399999999999962,Severity,Severity,"0.043 (0.836, 0.943)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,4,0,0.043377813680064346,CW,0.030648297323583578,0.05741983423405853,0.9062,0.9364,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.030648297323583578,0.030648297323583578,-0.012729516356480768,0.012729516356480768,0.04379999999999995,0.013599999999999945,Severity,Severity,"0.031 (0.906, 0.936)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,4,0,0.043377813680064346,PPW,0.01769314944795074,0.0333199650146168,0.9128,0.8751,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.01769314944795074,0.01769314944795074,-0.025684664232113606,0.025684664232113606,0.03720000000000001,0.07489999999999997,Severity,Severity,"0.018 (0.913, 0.875)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,4,0,0.043377813680064346,OPW,0.019673081252797087,0.046756922960765133,0.9201,0.9121,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.019673081252797087,0.019673081252797087,-0.02370473242726726,0.02370473242726726,0.029899999999999927,0.037899999999999934,Severity,Severity,"0.020 (0.920, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0,4,4,0,0.043377813680064346,MOPW,0.017658133421242322,0.0497147413624942,0.9282,0.9061,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.017658133421242322,0.017658133421242322,-0.025719680258822025,0.025719680258822025,0.02179999999999993,0.04389999999999994,Severity,Severity,"0.018 (0.928, 0.906)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,0,0.4,0.2608331005285745,no_weight,0.2608331005285745,0.05452613668362996,0.272,0.9459,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.13916689947142552,0.13916689947142552,0,0,0.6779999999999999,0.0040999999999999925,Severity,Severity,"0.261 (0.272, 0.946)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,0,0.4,0.2608331005285745,CW,0.2608511390458931,0.05451545627739348,0.2724,0.9457,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.13914886095410695,0.13914886095410695,1.8038517318574865e-5,1.8038517318574865e-5,0.6776,0.0042999999999999705,Severity,Severity,"0.261 (0.272, 0.946)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,0,0.4,0.2608331005285745,PPW,0.09956619678645172,0.027990507353328115,0,2e-4,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.3004338032135483,0.3004338032135483,-0.16126690374212277,0.16126690374212277,0.95,0.9498,Severity,Severity,"0.100 (0.000, 0.000)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,0,0.4,0.2608331005285745,OPW,0.18053793736212573,0.0391323957972357,2e-4,0.4631,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.2194620626378743,0.2194620626378743,-0.08029516316644877,0.08029516316644877,0.9498,0.48689999999999994,Severity,Severity,"0.181 (0.000, 0.463)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,0,0.4,0.2608331005285745,MOPW,0.18872099594516795,0.040853092154887485,0.001,0.5738,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.21127900405483208,0.21127900405483208,-0.07211210458340656,0.07211210458340656,0.949,0.3762,Severity,Severity,"0.189 (0.001, 0.574)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,4,0.4,0.18790098472685463,no_weight,0.18790098472685463,0.04814983640118326,0.0059,0.9461,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.2120990152731454,0.2120990152731454,0,0,0.9440999999999999,0.0038999999999999035,Severity,Severity,"0.188 (0.006, 0.946)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,4,0.4,0.18790098472685463,CW,0.24447700683576912,0.05335893142984721,0.1671,0.8044,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.1555229931642309,0.1555229931642309,0.05657602210891449,0.05657602210891449,0.7828999999999999,0.14559999999999995,Severity,Severity,"0.244 (0.167, 0.804)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,4,0.4,0.18790098472685463,PPW,0.10194035609180901,0.030425316739275086,0,0.2004,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.298059643908191,0.298059643908191,-0.08596062863504561,0.08596062863504561,0.95,0.7495999999999999,Severity,Severity,"0.102 (0.000, 0.200)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,4,0.4,0.18790098472685463,OPW,0.18225474860618923,0.04184213405058557,0.001,0.9446,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.2177452513938108,0.2177452513938108,-0.005646236120665393,0.005646236120665393,0.949,0.00539999999999996,Severity,Severity,"0.182 (0.001, 0.945)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,0,4,0.4,0.18790098472685463,MOPW,0.19338782954545317,0.04413344309217515,0.0034,0.945,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.20661217045454686,0.20661217045454686,0.005486844818598541,0.005486844818598541,0.9466,0.0050000000000000044,Severity,Severity,"0.193 (0.003, 0.945)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,0,0.4,0.18723569228042444,no_weight,0.18723569228042444,0.04809400950159288,0.0061,0.9476,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.21276430771957558,0.21276430771957558,0,0,0.9439,0.0023999999999999577,Severity,Severity,"0.187 (0.006, 0.948)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,0,0.4,0.18723569228042444,CW,0.24384959908500517,0.05334396072439692,0.1642,0.8046,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.15615040091499485,0.15615040091499485,0.05661390680458073,0.05661390680458073,0.7857999999999999,0.14539999999999997,Severity,Severity,"0.244 (0.164, 0.805)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,0,0.4,0.18723569228042444,PPW,0.10184353581707911,0.030366838970383662,0,0.2076,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.2981564641829209,0.2981564641829209,-0.08539215646334533,0.08539215646334533,0.95,0.7424,Severity,Severity,"0.102 (0.000, 0.208)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,0,0.4,0.18723569228042444,OPW,0.18181100737360326,0.04183012296254387,5e-4,0.9457,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.21818899262639677,0.21818899262639677,-0.005424684906821187,0.005424684906821187,0.9495,0.0042999999999999705,Severity,Severity,"0.182 (0.000, 0.946)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,0,0.4,0.18723569228042444,MOPW,0.19284782394743638,0.044148454551206084,0.0033,0.944,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.20715217605256364,0.20715217605256364,0.005612131667011938,0.005612131667011938,0.9467,0.006000000000000005,Severity,Severity,"0.193 (0.003, 0.944)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,4,0.4,0.18517460077150996,no_weight,0.18517460077150996,0.04355148379867087,0.0029,0.9435,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.21482539922849006,0.21482539922849006,0,0,0.9470999999999999,0.00649999999999995,Severity,Severity,"0.185 (0.003, 0.944)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,4,0.4,0.18517460077150996,CW,0.25710978156058245,0.052832479849177494,0.2239,0.7186,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.14289021843941757,0.14289021843941757,0.07193518078907249,0.07193518078907249,0.7261,0.23139999999999994,Severity,Severity,"0.257 (0.224, 0.719)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,4,0.4,0.18517460077150996,PPW,0.11908880250459208,0.03223529594656685,0,0.4566,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.28091119749540794,0.28091119749540794,-0.06608579826691788,0.06608579826691788,0.95,0.49339999999999995,Severity,Severity,"0.119 (0.000, 0.457)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,4,0.4,0.18517460077150996,OPW,0.19796533026188498,0.04377549829588848,0.0052,0.9353,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.20203466973811504,0.20203466973811504,0.012790729490375019,0.012790729490375019,0.9448,0.014699999999999935,Severity,Severity,"0.198 (0.005, 0.935)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0,0.5,4,4,0.4,0.18517460077150996,MOPW,0.20691507140981533,0.04620830413478205,0.0161,0.92,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.1930849285901847,0.1930849285901847,0.021740470638305365,0.021740470638305365,0.9339,0.029999999999999916,Severity,Severity,"0.207 (0.016, 0.920)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,0,0.1,0.06338668813508624,no_weight,0.06338668813508624,0.06023939219727423,0.9022,0.9446,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.03661331186491376,0.03661331186491376,0,0,0.047799999999999954,0.00539999999999996,Severity,Severity,"0.063 (0.902, 0.945)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,0,0.1,0.06338668813508624,CW,0.06340391153142688,0.060226105085448754,0.9016,0.9447,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.036596088468573124,0.036596088468573124,1.722339634063763e-5,1.722339634063763e-5,0.0484,0.005299999999999971,Severity,Severity,"0.063 (0.902, 0.945)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,0,0.1,0.06338668813508624,PPW,0.08287840192238541,0.035028699986505915,0.9269,0.9031,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.017121598077614597,0.017121598077614597,0.019491713787299164,0.019491713787299164,0.02310000000000001,0.04689999999999994,Severity,Severity,"0.083 (0.927, 0.903)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,0,0.1,0.06338668813508624,OPW,0.037247529954152876,0.04401595015291737,0.7066,0.9109,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.06275247004584714,0.06275247004584714,-0.026139158180933368,0.026139158180933368,0.24339999999999995,0.03909999999999991,Severity,Severity,"0.037 (0.707, 0.911)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,0,0.1,0.06338668813508624,MOPW,0.04407400608942128,0.04598270160435883,0.7711,0.9262,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.055925993910578724,0.055925993910578724,-0.019312682045664963,0.019312682045664963,0.17889999999999995,0.023799999999999932,Severity,Severity,"0.044 (0.771, 0.926)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,4,0.1,0.04434475451038139,no_weight,0.04434475451038139,0.05263864532608221,0.8167,0.9479,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.055655245489618616,0.055655245489618616,0,0,0.13329999999999997,0.0020999999999999908,Severity,Severity,"0.044 (0.817, 0.948)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,4,0.1,0.04434475451038139,CW,0.01638010039150728,0.05934107430000936,0.7107,0.9234,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.08361989960849273,0.08361989960849273,-0.02796465411887411,0.02796465411887411,0.23929999999999996,0.026599999999999957,Severity,Severity,"0.016 (0.711, 0.923)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,4,0.1,0.04434475451038139,PPW,0.06764341351866059,0.03721922694625842,0.8685,0.8889,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.03235658648133942,0.03235658648133942,0.023298659008279196,0.023298659008279196,0.0814999999999999,0.06109999999999993,Severity,Severity,"0.068 (0.869, 0.889)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,4,0.1,0.04434475451038139,OPW,0.013101234068986218,0.04749179469362083,0.552,0.8983,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.08689876593101378,0.08689876593101378,-0.031243520441395174,0.031243520441395174,0.3979999999999999,0.05169999999999997,Severity,Severity,"0.013 (0.552, 0.898)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,0,4,0.1,0.04434475451038139,MOPW,0.009025451049286143,0.050421471041917465,0.5655,0.8923,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.09097454895071386,0.09097454895071386,-0.03531930346109525,0.03531930346109525,0.38449999999999995,0.057699999999999974,Severity,Severity,"0.009 (0.566, 0.892)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,0,0.1,0.044949267528656765,no_weight,0.044949267528656765,0.052620230085088836,0.8185,0.9457,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.05505073247134324,0.05505073247134324,0,0,0.13149999999999995,0.0042999999999999705,Severity,Severity,"0.045 (0.818, 0.946)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,0,0.1,0.044949267528656765,CW,0.017312242846575374,0.05932399773941093,0.717,0.924,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.08268775715342463,0.08268775715342463,-0.02763702468208139,0.02763702468208139,0.23299999999999998,0.025999999999999912,Severity,Severity,"0.017 (0.717, 0.924)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,0,0.1,0.044949267528656765,PPW,0.06848087868991191,0.03720990385459272,0.8712,0.888,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.03151912131008809,0.03151912131008809,0.02353161116125515,0.02353161116125515,0.07879999999999998,0.061999999999999944,Severity,Severity,"0.068 (0.871, 0.888)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,0,0.1,0.044949267528656765,OPW,0.014204258638457295,0.04750123186836933,0.565,0.9012,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.08579574136154271,0.08579574136154271,-0.03074500889019947,0.03074500889019947,0.385,0.048799999999999955,Severity,Severity,"0.014 (0.565, 0.901)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,0,0.1,0.044949267528656765,MOPW,0.010153156913948335,0.05044588125827884,0.5735,0.8926,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.08984684308605168,0.08984684308605168,-0.03479611061470843,0.03479611061470843,0.37649999999999995,0.05740000000000001,Severity,Severity,"0.010 (0.574, 0.893)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,4,0.1,0.07656492228772825,no_weight,0.07656492228772825,0.048149799287963216,0.9171,0.9424,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.023435077712271754,0.023435077712271754,0,0,0.03289999999999993,0.00759999999999994,Severity,Severity,"0.077 (0.917, 0.942)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,4,0.1,0.07656492228772825,CW,0.0056929890418770494,0.05985550660133129,0.6516,0.7797,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.09430701095812295,0.09430701095812295,-0.0708719332458512,0.0708719332458512,0.2984,0.1703,Severity,Severity,"0.006 (0.652, 0.780)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,4,0.1,0.07656492228772825,PPW,0.07437669278141544,0.03927919328349999,0.9041,0.9448,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.025623307218584565,0.025623307218584565,-0.002188229506312811,0.002188229506312811,0.04589999999999994,0.005199999999999982,Severity,Severity,"0.074 (0.904, 0.945)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,4,0.1,0.07656492228772825,OPW,0.01160629527768898,0.05069277297957016,0.5886,0.7548,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.08839370472231102,0.08839370472231102,-0.06495862701003927,0.06495862701003927,0.36139999999999994,0.19519999999999993,Severity,Severity,"0.012 (0.589, 0.755)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0,4,4,0.1,0.07656492228772825,MOPW,-0.002627423220028394,0.05437542522960093,0.5326,0.6916,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.1026274232200284,0.1026274232200284,-0.07919234550775664,0.07919234550775664,0.4174,0.25839999999999996,Severity,Severity,"-0.003 (0.533, 0.692)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0.5,0,0,0.5,0.33212965772632247,no_weight,0.33212965772632247,0.052988632781922715,0.0996,0.9438,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.16787034227367753,0.16787034227367753,0,0,0.8503999999999999,0.006199999999999983,Severity,Severity,"0.332 (0.100, 0.944)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0.5,0,0,0.5,0.33212965772632247,CW,0.33213531895850923,0.05297785551805299,0.0994,0.9443,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.16786468104149077,0.16786468104149077,5.661232186759957e-6,5.661232186759957e-6,0.8505999999999999,0.005699999999999927,Severity,Severity,"0.332 (0.099, 0.944)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,100,0.5,0.5,0,0,0.5,0.33212965772632247,PPW,0.2042498855970544,0.031154747154513645,0,0.0126,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.29575011440294563,0.29575011440294563,-0.12787977212926807,0.12787977212926807,0.95,0.9374,Severity,Severity,"0.204 (0.000, 0.013)"
